search_id,user_id,search_query,search_date,clicked_result_position,location_country
019839,04598,drama series,2025-02-04,3,Canada
019840,01081,animated shows,2025-03-14,,USA
019841,08857,true crime,2024-11-26,8,USA
019842,04417,trending now,2024-10-13,,USA
019843,00655,horror movies,2025-10-06,6,USA
019844,06963,classic movies,2025-10-26,,USA
019845,00610,family movies,2025-12-22,9,USA
019846,07553,new releases,2024-08-26,,USA
019847,04399,true crime,2025-03-10,,USA
019848,00094,best movies 2024,2024-09-17,,Canada
019849,02444,movies like stranger things,2024-10-20,9,USA
019850,07187,netflix originals,2024-10-28,5,USA
019851,05356,halloween movies,2024-08-21,7,Canada
019852,03880,thriller series,2025-12-04,10,USA
019853,01657,action movies,2025-11-07,,USA
019854,04042,new releases,2025-06-01,,USA
019855,00452,classic movies,2025-05-23,,USA
019856,09048,sci-fi,2024-06-07,6,USA
019857,00595,superhero movies,2024-03-23,1,Canada
019858,06291,cooking shows,2024-08-28,4,USA
019859,08989,true crime,2024-03-31,,Canada
019860,05188,war movies,2024-02-05,,USA
019861,03648,classic movies,2024-04-23,,Canada
019862,02028,thriller series,2025-10-06,,USA
019863,04123,animated shows,2025-04-17,,Canada
019864,03455,new releases,2024-09-01,,Canada
019865,09318,biographies,2025-07-03,1,Canada
019866,06641,netflix originals,2024-02-19,3,USA
019867,05402,thriller series,2024-01-19,,USA
019868,01884,music documentaries,2025-12-24,,USA
019869,04826,cooking shows,2025-01-15,,USA
019870,04370,documentaries,2024-09-19,2,USA
019871,09140,war movies,2025-02-24,1,Canada
019872,05268,thriller series,2024-01-02,6,Canada
019873,07951,biographies,2024-06-07,5,Canada
019874,08606,new releases,2024-02-21,6,USA
019875,05503,drama series,2024-03-23,10,USA
019876,01737,halloween movies,2024-02-29,4,USA
019877,00327,comedy shows,2024-01-23,4,Canada
019878,08410,new releases,2024-04-04,4,USA
019879,01888,cooking shows,2025-10-16,,USA
019880,02671,romantic comedies,2024-10-25,9,USA
019881,08851,korean drama,2024-02-13,,USA
019882,06508,movies like stranger things,2025-01-23,,USA
019883,06926,action movies,2025-08-31,,USA
019884,04387,biographies,2024-04-18,5,Canada
019885,04265,series with only one season,2024-01-30,4,USA
019886,04056,halloween movies,2024-11-05,6,USA
019887,06675,war movies,2025-01-02,9,USA
019888,01663,classic movies,2025-03-24,,USA
019889,04686,best movies 2024,2025-11-30,,Canada
019890,03210,korean drama,2025-12-14,1,USA
019891,09076,animated shows,2024-08-17,5,USA
019892,03097,romantic comedies,2024-09-14,,USA
019893,08923,netflix originals,2024-11-03,,Canada
019894,05353,shows with strong female leads,2024-10-22,2,Canada
019895,02150,true crime,2024-02-05,,USA
019896,04426,sci-fi,2024-10-12,1,USA
019897,05242,true crime,2025-09-03,8,Canada
019898,09625,new releases,2024-04-30,7,USA
019899,06871,stand up comedy,2025-07-12,1,USA
019900,05576,new releases,2024-11-01,,USA
019901,00753,superhero movies,2025-03-07,,Canada
019902,04906,movies based on true stories,2024-11-23,,Canada
019903,06961,horror movies,2025-07-16,4,USA
019904,08062,animated shows,2024-01-27,,Canada
019905,07812,animated shows,2025-04-06,9,USA
019906,03890,family movies,2025-07-07,,USA
019907,01419,superhero movies,2025-10-03,,USA
019908,05030,cooking shows,2025-03-17,,USA
019909,08148,sci-fi,2025-09-27,,Canada
019910,01402,stand up comedy,2024-08-30,,Canada
019911,03206,korean drama,2024-06-27,6,USA
019912,05520,comedy shows,2025-01-23,,USA
019913,08023,stand up comedy,2025-07-10,10,USA
019914,07798,action movies,2024-09-20,6,USA
019915,09113,christmas movies,2025-10-10,2,USA
019916,05071,new releases,2024-05-04,,Canada
019917,03492,animated shows,2025-11-10,,Canada
019918,06918,sci-fi,2024-07-06,,USA
019919,01603,superhero movies,2025-10-30,6,USA
019920,06059,comedy shows,2024-04-25,8,USA
019921,08581,biographies,2025-08-05,,Canada
019922,09891,biographies,2025-02-18,,USA
019923,08357,documentaries,2025-02-19,,Canada
019924,08742,biographies,2024-03-12,2,USA
019925,07068,korean drama,2024-02-07,4,Canada
019926,04180,horror movies,2025-04-07,4,USA
019927,07260,shows with strong female leads,2025-02-01,4,USA
019928,00697,trending now,2025-05-20,,Canada
019929,04242,new releases,2024-10-26,,Canada
019930,06351,cooking shows,2024-04-27,10,Canada
019931,02863,new releases,2025-05-16,,USA
019932,01100,travel documentaries,2025-10-13,,USA
019933,01751,drama series,2024-07-15,7,USA
019934,07447,best movies 2024,2024-04-11,4,USA
019935,03096,new releases,2025-10-23,,Canada
019936,07482,stand up comedy,2025-11-29,2,USA
019937,05378,korean drama,2024-03-12,7,Canada
019938,09340,horror movies,2024-11-28,5,Canada
019939,07560,biographies,2024-11-24,,Canada
019940,09698,cooking shows,2025-08-10,,USA
019941,04299,thriller series,2024-04-22,2,USA
019942,01155,travel documentaries,2025-12-23,1,Canada
019943,05808,documentaries,2024-03-16,3,USA
019944,07500,action movies,2025-03-01,1,USA
019945,01665,horror movies,2025-02-27,,Canada
019946,01441,best movies 2024,2025-11-12,6,USA
019947,06068,superhero movies,2024-10-12,7,Canada
019948,04174,superhero movies,2025-07-29,,Canada
019949,07361,classic movies,2024-02-04,8,USA
019950,04024,travel documentaries,2024-07-12,,USA
019951,09462,halloween movies,2024-01-25,,USA
019952,07562,shows with strong female leads,2024-07-25,6,Canada
019953,04301,music documentaries,2025-06-02,,USA
019954,00535,biographies,2024-07-22,1,Canada
019955,01087,thriller series,2024-12-20,3,USA
019956,08143,romantic comedies,2025-12-02,,USA
019957,03522,war movies,2024-11-09,,USA
019958,08755,sci-fi,2025-12-29,,USA
019959,09722,horror movies,2024-07-22,,USA
019960,01553,stand up comedy,2024-10-19,9,USA
019961,04094,biographies,2024-11-30,7,USA
019962,05539,series with only one season,2025-10-17,,USA
019963,05456,biographies,2024-01-29,,Canada
019964,05152,war movies,2025-03-05,6,Canada
019965,05689,travel documentaries,2024-08-17,2,USA
019966,03514,horror movies,2025-06-17,,Canada
019967,08764,sci-fi,2024-10-29,,USA
019968,00066,cooking shows,2025-09-03,2,USA
019969,01171,korean drama,2025-01-22,9,Canada
019970,09950,korean drama,2025-02-20,,USA
019971,03248,movies based on true stories,2025-06-30,,USA
019972,02046,stand up comedy,2024-11-22,7,USA
019973,03936,horror movies,2025-10-15,4,USA
019974,00040,korean drama,2025-11-19,,USA
019975,00752,drama series,2025-05-09,,USA
019976,08418,travel documentaries,2025-10-07,,USA
019977,09576,classic movies,2024-05-27,,USA
019978,04302,cooking shows,2025-05-29,,USA
019979,04099,true crime,2025-08-04,,USA
019980,03989,family movies,2024-11-12,,USA
019981,06746,trending now,2025-02-09,9,USA
019982,03509,stand up comedy,2025-08-02,6,Canada
019983,04702,netflix originals,2025-01-30,10,USA
019984,07871,romantic comedies,2024-04-09,,Canada
019985,01543,action movies,2024-03-19,,USA
019986,08239,stand up comedy,2024-03-03,,Canada
019987,00146,true crime,2024-10-22,,Canada
019988,00815,drama series,2024-04-29,,USA
019989,06504,biographies,2025-10-18,5,USA
019990,01302,romantic comedies,2025-03-04,,USA
019991,07886,sci-fi,2025-12-10,,USA
019992,09796,music documentaries,2024-03-11,,USA
019993,02813,cooking shows,2025-01-18,,Canada
019994,05288,classic movies,2024-12-08,,USA
019995,03517,animated shows,2025-06-12,,Canada
019996,00196,family movies,2025-12-13,,USA
019997,05128,family movies,2025-09-18,,USA
019998,04628,korean drama,2024-12-27,,USA
019999,02588,travel documentaries,2024-10-11,8,Canada
020000,03895,trending now,2025-05-26,,Canada
020001,05738,action movies,2025-02-24,10,USA
020002,03808,netflix originals,2025-05-18,3,Canada
020003,03149,war movies,2024-11-29,,USA
020004,01128,new releases,2024-11-05,8,USA
020005,07729,music documentaries,2025-06-12,,USA
020006,01478,music documentaries,2025-11-03,6,USA
020007,06284,classic movies,2025-12-09,,USA
020008,03403,romantic comedies,2024-04-20,10,USA
020009,09006,cooking shows,2025-10-06,,USA
020010,09434,cooking shows,2024-05-26,,Canada
020011,06153,cooking shows,2025-11-19,4,Canada
020012,07563,korean drama,2024-03-18,,USA
020013,02724,music documentaries,2025-02-02,,USA
020014,08449,music documentaries,2024-02-14,2,Canada
020015,01157,sci-fi,2025-09-10,,USA
020016,04104,new releases,2024-11-13,7,USA
020017,07542,drama series,2025-01-19,,USA
020018,01305,drama series,2024-02-19,,Canada
020019,00755,travel documentaries,2025-04-02,6,Canada
020020,06188,music documentaries,2024-08-02,6,USA
020021,00124,war movies,2025-07-19,,USA
020022,02909,documentaries,2025-04-01,3,USA
020023,00028,action movies,2024-04-22,,Canada
020024,01806,netflix originals,2025-07-16,,USA
020025,09235,movies based on true stories,2025-07-17,3,USA
020026,04576,sci-fi,2024-10-27,,Canada
020027,07479,family movies,2024-02-04,,USA
020028,01360,christmas movies,2025-03-20,10,USA
020029,09108,cooking shows,2025-04-22,,USA
020030,00139,stand up comedy,2025-11-05,,USA
020031,09441,halloween movies,2025-10-20,,USA
020032,01632,award winning documentaries,2024-06-15,,USA
020033,07788,biographies,2024-09-28,9,USA
020034,09193,biographies,2024-01-17,8,USA
020035,06582,family movies,2024-02-01,5,USA
020036,02055,thriller series,2024-10-08,,Canada
020037,03893,shows with strong female leads,2025-07-05,,USA
020038,08279,korean drama,2024-01-24,,USA
020039,08543,superhero movies,2025-01-20,6,USA
020040,04033,true crime,2024-11-22,,USA
020041,06187,netflix originals,2025-12-24,,USA
020042,07447,drama series,2025-02-14,,USA
020043,00569,christmas movies,2024-06-12,,USA
020044,02099,music documentaries,2025-01-19,10,Canada
020045,07121,documentaries,2024-09-12,,Canada
020046,05169,trending now,2025-07-03,,USA
020047,06534,thriller series,2024-01-25,5,USA
020048,06649,travel documentaries,2025-04-28,,Canada
020049,08443,christmas movies,2025-03-02,6,Canada
020050,05482,comedy shows,2025-09-12,10,Canada
020051,02906,sci-fi,2024-01-09,7,Canada
020052,00152,true crime,2024-06-20,7,Canada
020053,07673,family movies,2025-08-04,3,USA
020054,08334,sci-fi,2024-03-21,9,USA
020055,02176,stand up comedy,2024-01-18,1,USA
020056,03606,trending now,2024-05-05,,USA
020057,04331,animated shows,2025-03-18,,USA
020058,03156,halloween movies,2024-01-25,,USA
020059,03807,christmas movies,2025-08-24,10,Canada
020060,07287,stand up comedy,2025-07-16,,USA
020061,04572,drama series,2024-07-25,9,USA
020062,01504,travel documentaries,2024-06-14,6,USA
020063,03518,horror movies,2025-09-14,,USA
020064,03331,comedy shows,2024-10-11,4,USA
020065,06605,horror movies,2024-06-05,6,USA
020066,03310,halloween movies,2025-01-02,,USA
020067,05723,music documentaries,2024-05-15,,USA
020068,00956,halloween movies,2024-07-07,,Canada
020069,01409,documentaries,2024-01-18,,USA
020070,04501,shows with strong female leads,2025-03-28,,Canada
020071,03933,series with only one season,2025-10-26,1,USA
020072,08838,classic movies,2024-10-27,6,USA
020073,05854,documentaries,2025-07-05,7,USA
020074,06744,action movies,2025-02-14,5,Canada
020075,01308,family movies,2025-04-02,9,USA
020076,04072,drama series,2025-01-09,1,USA
020077,04167,movies based on true stories,2024-01-22,2,Canada
020078,03384,korean drama,2025-02-12,6,USA
020079,08548,stand up comedy,2025-01-19,,Canada
020080,07136,animated shows,2024-10-01,5,Canada
020081,08426,drama series,2025-06-08,3,USA
020082,03753,animated shows,2025-02-15,6,USA
020083,04156,romantic comedies,2025-06-17,6,USA
020084,01725,superhero movies,2025-03-28,6,Canada
020085,01582,korean drama,2024-10-10,,Canada
020086,03076,halloween movies,2024-11-12,8,USA
020087,08053,comedy shows,2025-02-02,7,USA
020088,02496,trending now,2024-07-23,4,USA
020089,07119,new releases,2024-10-23,3,USA
020090,02506,romantic comedies,2025-09-25,,USA
020091,02857,trending now,2025-02-15,,Canada
020092,04001,family movies,2024-03-24,7,USA
020093,06597,movies like stranger things,2024-03-24,,USA
020094,09438,netflix originals,2024-08-19,,USA
020095,03013,action movies,2025-07-22,,Canada
020096,01990,series with only one season,2024-11-25,9,USA
020097,09487,new releases,2025-02-01,4,Canada
020098,00002,classic movies,2024-01-28,,USA
020099,07927,documentaries,2025-07-18,7,USA
020100,09409,thriller series,2024-09-19,,USA
020101,00092,drama series,2024-07-01,,USA
020102,06513,drama series,2024-10-28,,USA
020103,07522,korean drama,2025-01-20,,USA
020104,07560,halloween movies,2025-07-09,2,Canada
020105,01606,trending now,2025-08-13,,USA
020106,07919,superhero movies,2024-10-10,7,USA
020107,06772,sci-fi,2024-12-29,,USA
020108,07545,trending now,2025-05-11,9,Canada
020109,04309,comedy shows,2025-05-08,7,Canada
020110,05476,sci-fi,2024-09-26,,Canada
020111,00925,movies like stranger things,2024-12-29,,USA
020112,03010,netflix originals,2024-07-17,,Canada
020113,07111,romantic comedies,2025-03-09,6,USA
020114,06789,shows with strong female leads,2025-07-02,10,USA
020115,02546,classic movies,2024-05-18,1,USA
020116,01634,action movies,2024-04-05,,USA
020117,08506,netflix originals,2024-04-04,1,USA
020118,03679,short episodes under 30 minutes,2024-01-04,3,USA
020119,00594,halloween movies,2024-02-16,3,USA
020120,02875,thriller series,2024-12-04,,Canada
020121,01711,horror movies,2024-06-12,,USA
020122,07675,horror movies,2024-07-11,10,USA
020123,05292,sci-fi,2024-03-19,10,USA
020124,07017,trending now,2024-01-04,6,USA
020125,03828,thriller series,2024-02-22,,Canada
020126,08828,shows with strong female leads,2025-10-14,,USA
020127,00184,netflix originals,2024-05-27,,USA
020128,02942,war movies,2024-03-27,4,Canada
020129,05547,music documentaries,2025-07-14,9,Canada
020130,02708,thriller series,2025-09-19,,Canada
020131,08997,superhero movies,2024-06-20,8,Canada
020132,08239,family movies,2025-03-28,,USA
020133,06356,award winning documentaries,2024-06-30,3,USA
020134,02026,short episodes under 30 minutes,2025-04-10,10,USA
020135,08677,superhero movies,2024-11-10,1,Canada
020136,00233,war movies,2025-07-16,,Canada
020137,03195,horror movies,2025-01-22,,Canada
020138,09122,war movies,2024-06-22,,USA
020139,09899,trending now,2024-11-14,5,USA
020140,02396,music documentaries,2025-05-22,7,Canada
020141,03332,sci-fi,2025-02-07,7,Canada
020142,02391,korean drama,2025-09-07,,Canada
020143,08863,comedy shows,2024-07-12,,USA
020144,07928,shows with strong female leads,2025-08-14,8,USA
020145,05293,thriller series,2025-02-06,2,Canada
020146,09919,sci-fi,2024-01-24,7,USA
020147,01469,war movies,2025-04-23,,Canada
020148,09777,superhero movies,2025-06-19,,Canada
020149,08372,christmas movies,2024-07-14,,USA
020150,02807,animated shows,2024-09-21,4,USA
020151,00669,stand up comedy,2024-02-02,9,USA
020152,07475,horror movies,2024-11-28,1,USA
020153,01518,family movies,2025-02-14,8,Canada
020154,09938,korean drama,2025-05-17,9,Canada
020155,04334,trending now,2025-02-12,,USA
020156,09769,romantic comedies,2024-10-11,,USA
020157,02427,stand up comedy,2024-11-20,,USA
020158,01264,shows with strong female leads,2024-11-12,,Canada
020159,00877,netflix originals,2025-05-06,10,USA
020160,00109,comedy shows,2024-04-18,4,USA
020161,01438,family movies,2024-04-22,,Canada
020162,02609,horror movies,2025-03-07,3,USA
020163,07145,family movies,2025-08-28,,USA
020164,00693,comedy shows,2024-11-26,,USA
020165,08149,romantic comedies,2025-07-24,5,USA
020166,06168,true crime,2025-01-28,,USA
020167,01077,comedy shows,2024-03-11,7,Canada
020168,02008,korean drama,2025-10-03,7,USA
020169,08329,thriller series,2024-07-13,,USA
020170,04417,classic movies,2024-08-06,,Canada
020171,06902,true crime,2025-02-14,,Canada
020172,05201,animated shows,2025-12-13,,Canada
020173,07619,music documentaries,2025-06-28,1,USA
020174,05575,classic movies,2024-03-13,,Canada
020175,05355,travel documentaries,2024-11-10,8,Canada
020176,09936,cooking shows,2024-11-28,8,Canada
020177,03569,comedy shows,2025-08-12,,Canada
020178,08332,family movies,2025-12-06,6,USA
020179,03876,thriller series,2025-09-12,,USA
020180,09013,travel documentaries,2025-11-09,,USA
020181,06816,family movies,2024-10-17,,Canada
020182,08724,stand up comedy,2025-02-14,,USA
020183,00956,trending now,2024-12-02,,Canada
020184,02597,war movies,2025-03-22,1,USA
020185,06116,classic movies,2025-02-02,1,USA
020186,03952,new releases,2025-10-07,,Canada
020187,04096,new releases,2024-03-04,5,USA
020188,08438,superhero movies,2024-07-14,,Canada
020189,02681,thriller series,2025-04-05,10,USA
020190,05071,drama series,2025-03-25,,USA
020191,06034,sci-fi,2024-08-12,5,Canada
020192,07497,drama series,2025-05-04,8,USA
020193,04148,series with only one season,2025-03-24,3,USA
020194,09336,superhero movies,2025-11-23,5,Canada
020195,02039,stand up comedy,2025-08-17,2,USA
020196,08493,true crime,2025-06-11,10,USA
020197,07479,family movies,2024-05-13,,Canada
020198,03283,true crime,2024-12-20,2,USA
020199,00919,documentaries,2024-11-15,2,USA
020200,09304,new releases,2025-10-12,,USA
020201,09240,music documentaries,2024-06-27,7,USA
020202,08166,cooking shows,2024-05-05,,Canada
020203,01202,action movies,2025-02-06,,USA
020204,07822,new releases,2024-02-04,,Canada
020205,06900,biographies,2025-12-30,9,Canada
020206,09025,short episodes under 30 minutes,2025-02-12,9,Canada
020207,05276,comedy shows,2024-02-28,3,Canada
020208,02634,sci-fi,2024-08-16,,USA
020209,06453,thriller series,2024-03-30,,USA
020210,05020,documentaries,2025-01-10,9,USA
020211,06044,music documentaries,2025-05-24,,USA
020212,07185,true crime,2024-05-02,,Canada
020213,09513,action movies,2024-07-10,,Canada
020214,09399,new releases,2024-10-15,,USA
020215,01157,superhero movies,2024-11-21,,Canada
020216,04658,action movies,2025-08-09,,USA
020217,07095,shows with strong female leads,2024-05-06,,USA
020218,00017,superhero movies,2024-01-29,10,USA
020219,08653,comedy shows,2025-05-23,5,Canada
020220,03442,true crime,2025-07-03,,USA
020221,04062,drama series,2025-05-05,,USA
020222,00626,music documentaries,2025-07-01,,USA
020223,07862,stand up comedy,2024-09-18,,Canada
020224,01114,sci-fi,2024-09-20,,USA
020225,00813,family movies,2024-06-01,5,USA
020226,01951,cooking shows,2025-04-17,10,USA
020227,07691,halloween movies,2025-08-12,3,Canada
020228,04064,travel documentaries,2025-09-06,,USA
020229,09366,horror movies,2025-05-19,6,Canada
020230,00805,thriller series,2025-03-13,6,USA
020231,05752,action movies,2025-02-21,,USA
020232,09340,trending now,2024-06-11,,Canada
020233,01471,cooking shows,2024-12-10,,USA
020234,07313,biographies,2024-05-01,4,USA
020235,06462,sci-fi,2024-05-28,10,USA
020236,00809,horror movies,2025-09-01,5,USA
020237,04326,christmas movies,2025-01-10,8,USA
020238,08889,classic movies,2025-03-16,1,Canada
020239,09555,drama series,2024-07-23,,USA
020240,02269,short episodes under 30 minutes,2024-10-18,,Canada
020241,05684,stand up comedy,2025-02-16,4,Canada
020242,05548,cooking shows,2024-12-23,,USA
020243,07115,movies like stranger things,2024-02-01,,USA
020244,04775,war movies,2024-09-09,9,USA
020245,02831,new releases,2024-12-29,7,USA
020246,03426,christmas movies,2025-09-30,2,Canada
020247,05613,music documentaries,2025-11-29,,USA
020248,03763,action movies,2024-08-17,10,Canada
020249,09365,drama series,2024-05-15,5,Canada
020250,01895,animated shows,2025-03-04,,USA
020251,00481,halloween movies,2024-09-13,6,USA
020252,07568,best movies 2024,2024-11-19,4,USA
020253,00965,korean drama,2025-01-12,,USA
020254,09854,war movies,2025-02-18,,USA
020255,00909,family movies,2025-08-19,,Canada
020256,00230,horror movies,2025-01-01,9,USA
020257,09255,horror movies,2025-02-27,,USA
020258,02057,trending now,2025-03-31,4,USA
020259,02513,new releases,2024-10-11,,USA
020260,03203,comedy shows,2025-03-27,4,USA
020261,01586,halloween movies,2024-02-27,6,USA
020262,04757,travel documentaries,2025-10-11,2,USA
020263,01199,family movies,2025-09-30,,USA
020264,07789,documentaries,2024-10-05,,USA
020265,05657,cooking shows,2025-02-21,,USA
020266,03873,comedy shows,2024-09-17,,USA
020267,00258,stand up comedy,2025-12-17,,USA
020268,03383,war movies,2025-01-23,4,USA
020269,03645,award winning documentaries,2025-04-26,,USA
020270,05025,animated shows,2024-07-07,,USA
020271,02870,documentaries,2025-12-31,8,Canada
020272,06131,classic movies,2024-09-27,10,USA
020273,04819,thriller series,2024-03-25,,USA
020274,04378,comedy shows,2025-06-11,7,USA
020275,06720,war movies,2024-03-14,,Canada
020276,06697,thriller series,2024-10-24,,USA
020277,04352,shows with strong female leads,2024-01-21,,Canada
020278,07402,comedy shows,2024-03-31,,USA
020279,02128,movies based on true stories,2025-12-17,8,USA
020280,09223,cooking shows,2024-03-31,7,USA
020281,04770,halloween movies,2025-09-29,,USA
020282,01364,new releases,2024-09-04,9,Canada
020283,08065,family movies,2024-09-18,,Canada
020284,00765,war movies,2024-02-14,,USA
020285,00042,drama series,2024-04-13,3,Canada
020286,03860,documentaries,2025-02-20,7,USA
020287,00127,thriller series,2024-02-16,,USA
020288,09283,classic movies,2025-06-03,,Canada
020289,03174,travel documentaries,2024-08-17,5,Canada
020290,07159,halloween movies,2025-05-01,1,USA
020291,03651,new releases,2024-01-19,,USA
020292,08728,romantic comedies,2024-04-01,9,USA
020293,07653,short episodes under 30 minutes,2025-10-01,,USA
020294,01703,best movies 2024,2025-05-18,,USA
020295,05393,series with only one season,2025-07-05,,Canada
020296,06373,netflix originals,2024-09-17,8,USA
020297,05328,stand up comedy,2024-01-19,,USA
020298,01330,true crime,2024-10-10,2,Canada
020299,02553,stand up comedy,2024-08-04,,USA
020300,06293,korean drama,2025-05-08,,Canada
020301,03932,netflix originals,2024-01-14,,USA
020302,05063,comedy shows,2025-11-29,6,Canada
020303,09631,cooking shows,2024-08-22,10,USA
020304,01101,best movies 2024,2025-10-29,2,Canada
020305,07070,romantic comedies,2025-12-14,,USA
020306,03191,romantic comedies,2025-12-01,,USA
020307,02387,true crime,2024-06-04,3,USA
020308,03620,travel documentaries,2024-03-25,,USA
020309,03970,trending now,2025-12-25,,USA
020310,01830,trending now,2024-01-19,,USA
020311,08749,documentaries,2024-06-10,8,USA
020312,01291,action movies,2025-10-04,,USA
020313,05836,biographies,2025-01-28,6,USA
020314,09304,romantic comedies,2024-05-23,4,USA
020315,04627,biographies,2024-10-31,,USA
020316,00407,classic movies,2024-10-07,4,USA
020317,05407,true crime,2024-08-10,,USA
020318,03303,thriller series,2025-09-13,9,USA
020319,02813,music documentaries,2024-02-27,6,USA
020320,01954,cooking shows,2025-02-24,1,USA
020321,07682,true crime,2024-02-27,,USA
020322,06103,halloween movies,2025-04-20,4,USA
020323,01312,action movies,2024-02-24,10,Canada
020324,06249,halloween movies,2024-09-19,6,USA
020325,01764,action movies,2024-08-30,8,USA
020326,03846,romantic comedies,2024-08-17,5,USA
020327,00316,war movies,2024-01-31,6,Canada
020328,07772,award winning documentaries,2024-02-29,8,USA
020329,02272,trending now,2025-08-12,4,Canada
020330,02933,romantic comedies,2024-03-27,5,USA
020331,05967,action movies,2024-05-21,,USA
020332,03576,trending now,2024-03-23,,USA
020333,01201,comedy shows,2025-04-10,5,USA
020334,07582,romantic comedies,2024-03-05,6,USA
020335,03433,romantic comedies,2025-05-30,,USA
020336,00486,romantic comedies,2025-04-09,,USA
020337,00419,award winning documentaries,2025-12-24,5,USA
020338,09291,drama series,2024-07-16,,Canada
020339,00158,documentaries,2024-09-28,,USA
020340,02309,christmas movies,2024-10-23,,USA
020341,06684,new releases,2025-07-25,5,USA
020342,00920,sci-fi,2024-09-13,4,USA
020343,09188,classic movies,2024-10-21,2,USA
020344,04526,classic movies,2024-09-22,,USA
020345,02772,cooking shows,2025-08-14,,USA
020346,00097,documentaries,2025-02-26,,USA
020347,09658,thriller series,2025-03-06,,Canada
020348,05419,drama series,2025-11-06,1,Canada
020349,00505,family movies,2025-04-11,,USA
020350,02673,horror movies,2025-10-28,,USA
020351,07686,thriller series,2024-01-22,7,USA
020352,05824,trending now,2025-09-14,4,USA
020353,06525,cooking shows,2025-12-15,,USA
020354,08148,movies based on true stories,2024-01-15,7,USA
020355,05835,animated shows,2025-03-28,1,Canada
020356,03675,music documentaries,2024-04-17,8,Canada
020357,09713,new releases,2025-08-29,,Canada
020358,00422,cooking shows,2025-11-29,,USA
020359,07320,comedy shows,2025-03-01,7,Canada
020360,09857,netflix originals,2025-08-16,,USA
020361,06164,horror movies,2025-04-17,8,USA
020362,05215,cooking shows,2025-02-25,4,USA
020363,06637,christmas movies,2025-06-05,2,USA
020364,09557,classic movies,2024-11-11,7,Canada
020365,09358,horror movies,2024-02-24,2,Canada
020366,07581,documentaries,2024-05-22,,USA
020367,02112,animated shows,2024-07-16,,USA
020368,00385,romantic comedies,2024-07-13,,USA
020369,07431,series with only one season,2024-05-15,6,USA
020370,07745,drama series,2024-12-15,,Canada
020371,01225,best movies 2024,2024-01-15,,Canada
020372,08968,family movies,2025-11-26,,USA
020373,07766,new releases,2024-03-25,5,Canada
020374,01251,biographies,2025-10-15,2,USA
020375,01597,stand up comedy,2024-08-01,7,Canada
020376,08217,sci-fi,2024-09-27,,Canada
020377,06140,family movies,2024-11-01,5,USA
020378,07379,stand up comedy,2024-09-10,,USA
020379,02138,war movies,2025-03-12,,USA
020380,05891,biographies,2025-05-23,7,Canada
020381,07620,comedy shows,2024-08-06,2,Canada
020382,02182,biographies,2025-04-22,8,USA
020383,02377,movies based on true stories,2025-04-12,3,Canada
020384,03425,romantic comedies,2025-11-26,,USA
020385,06703,war movies,2025-03-21,7,USA
020386,07317,movies based on true stories,2024-07-13,10,USA
020387,08784,trending now,2024-07-16,,Canada
020388,04453,stand up comedy,2024-03-31,,USA
020389,05806,animated shows,2024-11-08,,USA
020390,06147,music documentaries,2025-08-11,,USA
020391,08202,korean drama,2024-07-31,1,Canada
020392,06877,documentaries,2024-04-05,8,USA
020393,04894,documentaries,2024-10-17,,USA
020394,05035,horror movies,2024-04-15,,USA
020395,08497,stand up comedy,2025-11-20,,Canada
020396,09437,comedy shows,2025-12-23,,Canada
020397,09317,classic movies,2025-06-05,7,USA
020398,08179,christmas movies,2025-03-29,,USA
020399,04871,documentaries,2024-12-30,,USA
020400,02044,classic movies,2025-12-10,,USA
020401,01336,superhero movies,2025-09-27,3,USA
020402,06856,thriller series,2025-04-02,,USA
020403,00343,netflix originals,2025-12-16,8,Canada
020404,07338,stand up comedy,2024-07-20,10,USA
020405,08949,halloween movies,2024-05-18,5,USA
020406,00063,war movies,2024-10-21,7,Canada
020407,07932,new releases,2025-07-03,2,USA
020408,00158,award winning documentaries,2025-05-25,,USA
020409,04827,classic movies,2024-05-02,10,Canada
020410,05687,new releases,2025-06-11,,USA
020411,01056,korean drama,2024-08-03,,USA
020412,00724,halloween movies,2024-04-18,1,Canada
020413,02447,romantic comedies,2025-01-28,,USA
020414,03417,classic movies,2024-06-01,,USA
020415,06004,sci-fi,2025-01-03,8,USA
020416,00304,thriller series,2024-12-18,10,USA
020417,09828,classic movies,2024-02-10,7,Canada
020418,06129,drama series,2025-08-26,9,Canada
020419,04904,true crime,2024-06-05,6,USA
020420,09475,cooking shows,2025-01-08,7,USA
020421,01948,comedy shows,2025-03-28,1,Canada
020422,07278,biographies,2025-07-12,,USA
020423,04057,cooking shows,2024-06-20,4,USA
020424,03074,sci-fi,2024-10-23,4,Canada
020425,07022,new releases,2024-03-02,5,Canada
020426,06089,stand up comedy,2024-12-01,2,USA
020427,08583,movies like stranger things,2024-09-10,2,USA
020428,08540,romantic comedies,2025-01-20,7,USA
020429,00090,netflix originals,2024-02-13,3,USA
020430,08328,documentaries,2024-06-29,,USA
020431,09530,true crime,2024-02-17,,USA
020432,02128,documentaries,2025-04-15,,USA
020433,00807,romantic comedies,2024-04-09,7,Canada
020434,07861,trending now,2025-08-25,2,USA
020435,05964,war movies,2025-02-19,,USA
020436,01578,cooking shows,2025-04-08,7,USA
020437,04704,christmas movies,2024-03-27,,USA
020438,01196,classic movies,2024-04-19,2,USA
